,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty
816,MX1137SSER-20-S,7.0,665.0,465.29,0.429216,None,Active,Hot Seller,BOX SET,0.0006454375939849,STERLING,1.0,Kay,0.0
817,MX1137SSPD-20-S,6.0,456.0,323.88,0.407928,None,Active,Hot Seller,BOX SET,0.0008945789473684,STERLING,1.0,Kay,0.0
818,MX1137SSRG-20-S,11.0,770.0,540.78,0.423869,None,Active,Healthy,BOX SET,0.0005504792207792,STERLING,6.0,Kay,0.0
819,MX115714KW-20-S,6.0,1552.71,1362.11,0.139929,None,Active,Hot Seller,BOX SET,9.011921092799042e-05,STERLING,2.0,Kay,0.0
820,MX115814KW-20-S,7.0,1690.09,1634.91,0.033751,None,Active,Hot Seller,BOX SET,1.996994242910141e-05,STERLING,1.0,Kay,0.0
821,MX115914KW-20-S,5.0,2119.54,1760.38,0.204024,None,Active,Hot Seller,BOX SET,9.625862215386358e-05,STERLING,0.0,Kay,0.0
822,MX116014KW-20-S,14.0,5625.71,5125.83,0.097521,None,Active,Hot Seller,BOX SET,1.7334878619765326e-05,STERLING,2.0,Kay,0.0
823,MX116114KW-20-S,5.0,4482.12,3701.72,0.21082,None,Active,Hot Seller,BOX SET,4.703577771233256e-05,STERLING,0.0,Kay,0.0
824,MX116214KW-20-S,13.0,11112.32,9900.8,0.122365,None,Active,Hot Seller,BOX SET,1.1011651932269769e-05,STERLING,0.0,Kay,0.0
825,B212210KY-ST-S,4.0,5502.31,3522.88,0.561878,None,Active,Healthy,BRACELET,0.0001021167473297,STERLING,3.0,Kay,0.0
826,B214910KY-ST-S,-1.0,-741.03,-705.34,0.050599,None,Active,Deadweight,BRACELET,-6.82819858845121e-05,STERLING,12.0,Kay Outlet,0.0
827,B230310KW-ST-S,5.0,8614.7,6656.9,0.2941,None,Active,Hot Seller,BRACELET,3.413931999953567e-05,STERLING,3.0,Kay,0.0
828,B231810KW-ST-S,14.0,8445.85,6130.82,0.377605,None,Active,Hot Seller,BRACELET,4.470893989355719e-05,STERLING,2.0,Kay,0.0
829,B231910KW-ST-S,7.0,6284.88,4967.66,0.265159,None,Active,Hot Seller,BRACELET,4.218998612543119e-05,STERLING,1.0,Kay,0.0
830,B232010KW-ST-S,6.0,6912.7,5889.54,0.173724,None,Active,Hot Seller,BRACELET,2.5131135446352366e-05,STERLING,1.0,Kay,0.0
831,B232114KW-20-S,3.0,18489.15,15249.0,0.212482,None,Active,Low Inventory,BRACELET,1.149225356492862e-05,STERLING,0.0,Kay,0.0
832,B232114KY-20-S,3.0,18570.54,13027.15,0.425525,None,Active,Low Inventory,BRACELET,2.2913980961242912e-05,STERLING,0.0,Kay,0.0
833,B235310KP-STK-S,63.0,36915.91,32846.15,0.123903,None,Active,Healthy,BRACELET,3.3563577330208028e-06,STERLING,5.0,Kay,0.0
834,B235410KP-STK-S,50.0,43691.24,42762.04,0.021729,None,Active,Hot Seller,BRACELET,4.973308150558327e-07,STERLING,1.0,Kay,0.0
835,B235410KY-STK-S,40.0,35128.3,33896.81,0.03633,None,Active,Healthy,BRACELET,1.0342088857132283e-06,STERLING,4.0,Kay,0.0
836,B235510KP-STK-S,15.0,17510.39,17699.27,-0.010671,None,Active,Hot Seller,BRACELET,-6.094096133781144e-07,STERLING,2.0,Kay,0.0
837,B251910KY-ST-S,7.0,14276.48,10900.78,0.309675,None,Active,Hot Seller,BRACELET,2.1691271237728068e-05,STERLING,2.0,Kay,0.0
838,B253610KP-STK-S,15.0,7482.1,7222.47,0.035947,None,Active,Hot Seller,BRACELET,4.804399834271127e-06,STERLING,2.0,Kay,0.0
839,B253610KY-STK-S,20.0,10097.71,9777.83,0.032714,None,Active,Hot Seller,BRACELET,3.239744456911518e-06,STERLING,1.0,Kay,0.0
840,B255610KW-ST-S,4.0,1708.58,874.0,0.954897,None,Active,Low Inventory,BRACELET,0.0005588834002505,STERLING,2.0,Kay,0.0
841,B2556SS-ST-S,40.0,3799.98,2955.59,0.285692,None,Active,Hot Seller,BRACELET,7.518250096053137e-05,STERLING,1.0,Kay,0.0
842,B255710KW-ST-S,15.0,6531.73,3440.88,0.898273,None,Active,Healthy,BRACELET,0.0001375245149447,STERLING,4.0,Kay,0.0
843,B2558SS-ST-S,9.0,824.04,635.67,0.296333,None,Active,Healthy,BRACELET,0.0003596099703897,STERLING,4.0,Kay,0.0
844,B2559SS-ST-S,6.0,522.84,420.9,0.242195,None,Active,Overstocked / Slow Moving,BRACELET,0.0004632296687323,STERLING,15.0,Kay,0.0
845,B267710KP-STK-S,10.0,3196.54,2700.73,0.183583,None,Active,Hot Seller,BRACELET,5.743178561819968e-05,STERLING,1.0,Kay,0.0
846,B2691SS-20-S,5.0,600.0,447.98,0.339345,None,Active,Hot Seller,BRACELET,0.000565575,STERLING,0.0,Kay,0.0
847,B269610KP-STK-S,5.0,3641.32,2757.54,0.320495,None,Active,Hot Seller,BRACELET,8.801615897531663e-05,STERLING,0.0,Kay,0.0
848,B269810KY-STK-S,13.0,11564.1,9120.7,0.267896,None,Active,Hot Seller,BRACELET,2.316617808562707e-05,STERLING,2.0,Kay,0.0
849,B2699SS-STK-S,6.0,2100.0,1510.38,0.390378,None,Active,Overstocked / Slow Moving,BRACELET,0.0001858942857142,STERLING,16.0,Kay,0.0
850,B270010KP-STK-S,5.0,3708.24,3001.78,0.235347,None,Active,Hot Seller,BRACELET,6.346595689599379e-05,STERLING,1.0,Kay,0.0
851,B270010KY-STK-S,10.0,6836.15,5045.98,0.354771,None,Active,Hot Seller,BRACELET,5.189631590880832e-05,STERLING,1.0,Kay,0.0
852,B270110KY-STK-S,11.0,4108.14,3275.35,0.254259,None,Active,Hot Seller,BRACELET,6.189151294746527e-05,STERLING,1.0,Kay,0.0
853,B2703SS-20-S,17.0,1785.0,1271.8,0.403522,None,Active,Healthy,BRACELET,0.000226062745098,STERLING,6.0,Kay,0.0
854,B2706SS-20-S,4.0,260.0,182.29,0.426298,None,Active,Healthy,BRACELET,0.0016396076923076,STERLING,6.0,Kay,0.0
855,B2707SS-20-S,17.0,1105.0,821.78,0.344642,None,Active,Hot Seller,BRACELET,0.0003118932126696,STERLING,2.0,Kay,2.0
856,B2708SS-STK-S,45.0,3150.0,2243.78,0.40388,None,Active,Hot Seller,BRACELET,0.0001282158730158,STERLING,2.0,Kay,0.0
857,B2711SS-20-S,5.0,550.0,404.08,0.361116,None,Active,Hot Seller,BRACELET,0.0006565745454545,STERLING,2.0,Kay,0.0
858,B271310KP-STK-S,18.0,8428.19,6144.13,0.371746,None,Active,Hot Seller,BRACELET,4.410745367629349e-05,STERLING,0.0,Kay,0.0
859,B271410KP-STK-S,13.0,7821.16,6140.07,0.27379,None,Active,Healthy,BRACELET,3.5006316198620154e-05,STERLING,5.0,Kay,0.0
860,B271410KY-STK-S,17.0,9918.3,7624.0,0.300931,None,Active,Hot Seller,BRACELET,3.03409858544307e-05,STERLING,2.0,Kay,0.0
861,B2714SS-STK-S,18.0,3150.0,2091.02,0.506441,None,Active,Hot Seller,BRACELET,0.0001607749206349,STERLING,3.0,Kay,0.0
862,B275410KW-20-S,3.0,7373.98,5810.98,0.268973,None,Active,Low Inventory,BRACELET,3.647596006498526e-05,STERLING,2.0,Kay,2.0
863,B282110KW-20-S,3.0,4800.0,3586.71,0.338273,None,Active,Low Inventory,BRACELET,7.047354166666667e-05,STERLING,2.0,Kay,0.0
864,B288610KW-20-S,1.0,1150.0,875.18,0.314015,None,Active,Review,BRACELET,0.0002730565217391,STERLING,4.0,Kay,0.0
865,B2936SS-20-S,7.0,595.0,381.42,0.55996,None,Active,Hot Seller,BRACELET,0.0009411092436974,STERLING,1.0,Kay,0.0
866,B295510KW-20-S,4.0,3077.76,2250.71,0.367461,None,Active,Low Inventory,BRACELET,0.0001193923502807,STERLING,1.0,Kay,0.0
867,B3040SS-20-S,12.0,3945.31,2777.16,0.420627,None,Active,Hot Seller,BRACELET,0.0001066144358744,STERLING,2.0,Kay,0.0
868,B307010KTT-20-S,2.0,1495.54,1205.66,0.240432,None,Active,Healthy,BRACELET,0.0001607660109391,STERLING,1.0,Kay,0.0
869,B307110KP-20-S,2.0,987.56,851.18,0.160224,None,Active,Healthy,BRACELET,0.000162242294139,STERLING,0.0,Kay,0.0
870,B3072SS-20-S,8.0,1941.68,1528.22,0.27055,None,Active,Hot Seller,BRACELET,0.0001393380989658,STERLING,1.0,Kay,0.0
871,B307510KY-20-S,7.0,3002.12,2256.99,0.330143,None,Active,Hot Seller,BRACELET,0.0001099699545654,STERLING,1.0,Kay,0.0
872,B309014KW-20-S,1.0,12300.24,8212.87,0.497678,None,Active,Review,BRACELET,4.046083653652287e-05,STERLING,2.0,Kay,1.0
873,B3120SS-20-S,6.0,600.0,418.58,0.433417,None,Active,Hot Seller,BRACELET,0.0007223616666666,STERLING,1.0,Kay,0.0
874,B324014KW-20-S,1.0,2706.51,2143.58,0.262612,None,Active,Review,BRACELET,9.70297541852792e-05,STERLING,1.0,Kay,0.0
875,B324414KW-20-S,1.0,3425.01,2862.66,0.196443,None,Active,Review,BRACELET,5.735545297677963e-05,STERLING,1.0,Kay,1.0
876,B3373SS-20-S,1.0,375.0,271.1,0.383253,None,Active,Review,BRACELET,0.001022008,STERLING,2.0,Kay,0.0
877,R1546514KW-20-S,4.0,3265.64,2616.74,0.24798,None,Active,Healthy,BRIDAL RING,7.593611053269804e-05,STERLING,9.0,Kay,8.0
878,R664710KTTR-22-S,5.0,2986.7,2204.69,0.354702,None,Active,Hot Seller,BRIDAL RING,0.000118760504905,STERLING,1.0,Kay Outlet,0.0
879,R665210KY-22-S,5.0,3091.74,2393.79,0.291566,None,Active,Hot Seller,BRIDAL RING,9.430482511466036e-05,STERLING,0.0,Kay Outlet,0.0
880,E150210KW-ST-S,89.0,27639.76,22718.86,0.216599,None,Active,Overstocked / Slow Moving,EARRING,7.836500751091906e-06,STERLING,65.0,Kay,0.0
881,E150210KY-ST-S,61.0,18087.14,13594.19,0.330505,None,Active,Overstocked / Slow Moving,EARRING,1.8272927615974665e-05,STERLING,12.0,Kay,0.0
882,E187410KW-20-S,2.0,591.0,501.05,0.179523,None,Active,Healthy,EARRING,0.0003037614213197,STERLING,0.0,Kay,0.0
883,E225710KW-20-S,225.0,45523.77,34199.15,0.331137,None,Active,Overstocked / Slow Moving,EARRING,7.273936231555515e-06,STERLING,29.0,kay,0.0
884,E225710KY-20-S,103.0,20842.69,15608.69,0.335326,None,Active,Overstocked / Slow Moving,EARRING,1.6088422367746198e-05,STERLING,11.0,kay,0.0
885,E239410KW-STK-S,25.0,18107.22,12897.11,0.403974,None,Active,Healthy,EARRING,2.2310106134459072e-05,STERLING,5.0,Kay,0.0
886,E2736SS-STK-S,11.0,605.0,348.7,0.735015,None,Active,Hot Seller,EARRING,0.0012149008264462,STERLING,1.0,Kay,0.0
887,E2737SS-STK-S,28.0,1540.0,834.03,0.846456,None,Active,Hot Seller,EARRING,0.0005496467532467,STERLING,3.0,Kay,0.0
888,E273810KY-STK-S,25.0,2631.53,2035.01,0.293128,None,Active,Healthy,EARRING,0.0001113907118672,STERLING,4.0,Kay,0.0
889,E2738SS-STK-S,42.0,2310.0,1306.65,0.767879,None,Active,Hot Seller,EARRING,0.0003324151515151,STERLING,2.0,Kay,0.0
890,E273910KY-STK-S,8.0,790.53,628.34,0.258124,None,Active,Healthy,EARRING,0.0003265201826622,STERLING,6.0,Kay,0.0
891,E2739SS-STK-S,40.0,2200.0,1128.24,0.949939,None,Active,Healthy,EARRING,0.0004317904545454,STERLING,4.0,Kay,0.0
892,E274010KY-STK-S,10.0,932.04,696.8,0.3376,None,Active,Healthy,EARRING,0.0003622162138963,STERLING,4.0,Kay,0.0
893,E2740SS-STK-S,25.0,1375.0,759.23,0.811045,None,Active,Hot Seller,EARRING,0.0005898509090909,STERLING,0.0,Kay,0.0
894,E274110KY-STK-S,12.0,1342.17,1035.93,0.295618,None,Active,Hot Seller,EARRING,0.0002202537681515,STERLING,2.0,Kay,0.0
895,E2741SS-STK-S,23.0,1265.0,731.42,0.729512,None,Active,Hot Seller,EARRING,0.0005766893280632,STERLING,3.0,Kay,0.0
896,E274210KY-STK-S,7.0,912.04,710.64,0.283406,None,Active,Overstocked / Slow Moving,EARRING,0.000310738564098,STERLING,16.0,Kay,0.0
897,E2742SS-STK-S,9.0,495.0,263.88,0.875852,None,Active,Review,EARRING,0.0017693979797979,STERLING,,Kay,0.0
898,E274310KY-STK-S,13.0,1210.83,925.04,0.308948,None,Active,Hot Seller,EARRING,0.0002551539026948,STERLING,2.0,Kay,0.0
899,E2743SS-STK-S,19.0,1045.0,573.42,0.822398,None,Active,Healthy,EARRING,0.0007869837320574,STERLING,5.0,Kay,0.0
900,E2744SS-STK-S,10.0,550.0,353.4,0.55631,None,Active,Hot Seller,EARRING,0.0010114727272727,STERLING,1.0,Kay,0.0
901,E2745SS-STK-S,6.0,330.0,206.88,0.595127,None,Active,Healthy,EARRING,0.0018034151515151,STERLING,9.0,Kay,0.0
902,E274610KY-STK-S,7.0,869.82,681.8,0.27577,None,Active,Hot Seller,EARRING,0.0003170426065162,STERLING,3.0,Kay,0.0
903,E2746SS-STK-S,9.0,495.0,324.81,0.523967,None,Active,Overstocked / Slow Moving,EARRING,0.0010585191919191,STERLING,20.0,Kay,0.0
904,E2747SS-STK-S,11.0,605.0,331.1,0.827242,None,Active,Hot Seller,EARRING,0.0013673421487603,STERLING,2.0,Kay,0.0
905,E2821SS-20-S,3.0,682.83,529.77,0.288917,None,Active,Low Inventory,EARRING,0.0004231170276642,STERLING,1.0,Kay,0.0
906,E283710KW-20-S,7.0,1395.55,1089.89,0.28045,None,Active,Hot Seller,EARRING,0.0002009601949052,STERLING,0.0,Kay,0.0
907,E287210KW-STO-S,-1.0,-193.93,-146.7,0.321949,None,Active,Review,EARRING,-0.0016601299437941,STERLING,0.0,Kay Outlet,0.0
908,E292514KP-ST-S,144.0,14885.72,12148.64,0.225299,None,Active,Overstocked / Slow Moving,EARRING,1.513524371007919e-05,STERLING,12.0,Kay,0.0
909,E292514KY-ST-S,424.0,45971.57,37004.57,0.242321,None,Active,Overstocked / Slow Moving,EARRING,5.27110559852535e-06,STERLING,40.0,Kay,0.0
910,E292614KP-ST-S,58.0,12508.08,9530.22,0.312464,None,Active,Overstocked / Slow Moving,EARRING,2.49809722995056e-05,STERLING,16.0,Kay,0.0
911,E292614KY-ST-S,264.0,54744.76,43685.42,0.253158,None,Active,Healthy,EARRING,4.624332995523224e-06,STERLING,7.0,Kay,0.0
912,E292814KP-ST-S,22.0,21445.6,17498.79,0.225547,None,Active,Healthy,EARRING,1.0517169023016376e-05,STERLING,5.0,Kay,0.0
913,E292814KY-ST-S,20.0,19575.08,16176.1,0.210123,None,Active,Healthy,EARRING,1.0734209004509814e-05,STERLING,4.0,Kay,0.0
914,E293014KP-ST-S,69.0,6929.26,5254.71,0.318676,None,Active,Overstocked / Slow Moving,EARRING,4.598990368379885e-05,STERLING,28.0,Kay,0.0
915,E293014KY-ST-S,174.0,18335.55,14315.55,0.280813,None,Active,Hot Seller,EARRING,1.5315220977827225e-05,STERLING,0.0,Kay,0.0
916,E293114KP-ST-S,51.0,10179.98,8167.03,0.246472,None,Active,Healthy,EARRING,2.4211442458629586e-05,STERLING,4.0,Kay,0.0
917,E293114KY-ST-S,79.0,15965.91,12937.94,0.234038,None,Active,Hot Seller,EARRING,1.4658606994527716e-05,STERLING,3.0,Kay,0.0
918,E2973SS-STK-S,19.0,1425.0,999.24,0.426083,None,Active,Hot Seller,EARRING,0.000299005614035,STERLING,1.0,Kay,0.0
919,E311110KW-STK-S,3.0,507.62,395.31,0.284106,None,Active,Low Inventory,EARRING,0.0005596824396201,STERLING,0.0,Kay,0.0
920,E3111SS-STK-S,32.0,1920.0,1497.97,0.281734,None,Active,Healthy,EARRING,0.0001467364583333,STERLING,4.0,Kay,0.0
921,E311210KY-STK-S,7.0,1241.21,694.13,0.788152,None,Active,Hot Seller,EARRING,0.00063498682737,STERLING,1.0,Kay,0.0
922,E3158SSBLK-20-S,7.0,807.96,574.56,0.406223,None,Active,Hot Seller,EARRING,0.000502776127531,STERLING,0.0,Kay,0.0
923,E316210KY-20-S,8.0,2012.75,1609.82,0.250295,None,Active,Hot Seller,EARRING,0.0001243547385417,STERLING,0.0,Kay,0.0
924,E318610KW-STK-S,13.0,901.27,655.42,0.375102,None,Active,Hot Seller,EARRING,0.0004161927058484,STERLING,1.0,Kay,0.0
925,E3263SS-20-S,17.0,1801.62,1317.5,0.367453,None,Active,Hot Seller,EARRING,0.0002039569942607,STERLING,0.0,Kay,0.0
926,E327310KW-STK-S,49.0,2874.6,2326.61,0.235531,None,Active,Healthy,EARRING,8.193522577054199e-05,STERLING,4.0,Kay,0.0
927,E327410KW-STK-S,26.0,2036.46,1669.0,0.220167,None,Active,Hot Seller,EARRING,0.0001081126071712,STERLING,0.0,Kay,0.0
928,E329510KY-STK-S,50.0,6512.93,4570.02,0.425142,None,Active,Healthy,EARRING,6.527661129476289e-05,STERLING,7.0,Kay,0.0
929,E329710KW-STK-S,11.0,2307.4,1750.82,0.317896,None,Active,Healthy,EARRING,0.000137772384502,STERLING,9.0,Kay,0.0
930,E329810KW-STK-S,19.0,3265.32,2540.15,0.285483,None,Active,Hot Seller,EARRING,8.742879717761198e-05,STERLING,2.0,Kay,0.0
931,E330010KY-STK-S,14.0,2099.41,1668.28,0.258427,None,Active,Hot Seller,EARRING,0.0001230950600406,STERLING,1.0,Kay,0.0
932,E340114KP-STK-S,12.0,4094.76,3152.79,0.298773,None,Active,Healthy,EARRING,7.296471588078422e-05,STERLING,5.0,Kay,0.0
933,E340114KY-STK-S,24.0,8184.86,6576.6,0.244542,None,Active,Hot Seller,EARRING,2.9877358928558345e-05,STERLING,2.0,Kay,0.0
934,E341210KW-STK-S,5.0,2138.35,1433.51,0.491688,None,Active,Hot Seller,EARRING,0.0002299380363364,STERLING,2.0,Kay,0.0
935,E341410KY-STK-S,34.0,18936.69,13043.15,0.451849,None,Active,Hot Seller,EARRING,2.386103379207243e-05,STERLING,2.0,Kay,0.0
936,E341510KY-STK-S,17.0,3179.15,2233.2,0.423584,None,Active,Healthy,EARRING,0.0001332381296887,STERLING,4.0,Kay,4.0
937,E3585SS-20-S,7.0,1277.54,921.25,0.386746,None,Active,Hot Seller,EARRING,0.0003027271161764,STERLING,0.0,Kay,0.0
938,E366710KW-20-S,6.0,3211.2,2328.14,0.379298,None,Active,Hot Seller,EARRING,0.0001181172147483,STERLING,1.0,Kay,0.0
939,E371610KW-20-S,8.0,1285.02,953.99,0.346995,None,Active,Hot Seller,EARRING,0.0002700308166409,STERLING,0.0,Kay,0.0
940,E373110KY-20-S,7.0,1139.63,897.15,0.270278,None,Active,Hot Seller,EARRING,0.0002371629388485,STERLING,0.0,Kay,0.0
941,E3731SS-20-S,10.0,600.0,410.5,0.461632,None,Active,Hot Seller,EARRING,0.0007693866666666,STERLING,1.0,Kay,0.0
942,E373710KW-20-S,4.0,2078.07,1552.17,0.338815,None,Active,Low Inventory,EARRING,0.0001630431121184,STERLING,1.0,Kay,0.0
943,E3791SS-20-S,6.0,438.0,336.21,0.302757,None,Active,Hot Seller,EARRING,0.0006912260273972,STERLING,0.0,Kay,0.0
944,E387310KY-20-S,6.0,878.28,604.4,0.453143,None,Active,Hot Seller,EARRING,0.0005159436626132,STERLING,3.0,Kay,0.0
945,E419910KW-20-S,4.0,2358.05,1783.36,0.322251,None,Active,Low Inventory,EARRING,0.000136659952079,STERLING,2.0,Kay,0.0
946,E4203SS-20-S,6.0,750.0,522.66,0.434967,None,Active,Hot Seller,EARRING,0.000579956,STERLING,1.0,Kay,0.0
947,E420410KP-20-S,4.0,829.84,614.71,0.349969,None,Active,Low Inventory,EARRING,0.0004217306950737,STERLING,1.0,Kay,0.0
948,E420510KP-20-S,11.0,2990.88,2327.3,0.285128,None,Active,Hot Seller,EARRING,9.533247739795644e-05,STERLING,1.0,Kay,0.0
949,E423810KW-20-S,2.0,684.8,557.92,0.227416,None,Active,Healthy,EARRING,0.0003320911214953,STERLING,0.0,Kay,0.0
950,E432010KW-22-S,14.0,9047.34,6823.91,0.325829,None,Active,Hot Seller,EARRING,3.601378968846091e-05,STERLING,1.0,Kay Outlet,0.0
951,E432010KY-22-S,8.0,5213.03,3993.26,0.305457,None,Active,Hot Seller,EARRING,5.8594905458054144e-05,STERLING,1.0,Kay Outlet,0.0
952,E458010KW-22-S,11.0,3291.92,2253.94,0.460518,None,Active,Hot Seller,EARRING,0.0001398934360494,STERLING,2.0,Kay Outlet,0.0
953,E458010KY-22-S,8.0,2408.66,1665.88,0.445878,None,Active,Hot Seller,EARRING,0.0001851145450167,STERLING,0.0,Kay Outlet,0.0
954,E464710KW-20-S,4.0,1404.22,1075.46,0.305692,None,Active,Low Inventory,EARRING,0.0002176952329407,STERLING,0.0,Kay,0.0
955,E464710KY-20-S,3.0,1062.44,821.72,0.292946,None,Active,Low Inventory,EARRING,0.0002757294529573,STERLING,0.0,Kay,0.0
956,E468410KW-20-S,3.0,556.83,439.78,0.266155,None,Active,Low Inventory,EARRING,0.0004779825081263,STERLING,2.0,Kay,0.0
957,E468410KY-20-S,5.0,929.83,749.42,0.240732,None,Active,Hot Seller,EARRING,0.0002588989385156,STERLING,1.0,Kay,0.0
958,E468810KW-20-S,4.0,859.98,667.18,0.288977,None,Active,Low Inventory,EARRING,0.0003360275820367,STERLING,2.0,Kay,0.0
959,E468810KY-20-S,5.0,1077.11,856.62,0.257395,None,Active,Hot Seller,EARRING,0.0002389681648113,STERLING,1.0,Kay,0.0
960,E473310KW-20-S,2.0,415.15,293.72,0.41342,None,Active,Healthy,EARRING,0.0009958328315066,STERLING,1.0,Kay,0.0
961,E473310KY-20-S,4.0,849.4,605.13,0.403665,None,Active,Healthy,EARRING,0.0004752354603249,STERLING,3.0,Kay,0.0
962,E474110KW-20-S,3.0,883.77,662.81,0.333368,None,Active,Low Inventory,EARRING,0.0003772112653744,STERLING,1.0,Kay,0.0
963,E474110KY-20-S,1.0,294.59,217.5,0.354436,None,Active,Review,EARRING,0.0012031501408737,STERLING,4.0,Kay,0.0
964,R1255310KW-STK-S,12.0,2885.13,2028.47,0.422318,None,Active,Overstocked / Slow Moving,ENG RING,0.0001463774595945,STERLING,36.0,Kay,0.0
965,B2609SS-20-S,10.0,1308.26,1046.72,0.249866,None,Active,Hot Seller,GB01,0.0001909910873985,STERLING,1.0,Kay,0.0
966,B3099SS-20-S,8.0,1119.17,824.72,0.35703,None,Active,Hot Seller,GB01,0.0003190131972801,STERLING,2.0,Kay,0.0
967,B3378SSBKBLK-20-S,5.0,2885.18,2031.6,0.420151,None,Active,Hot Seller,GB01,0.0001456238432264,STERLING,2.0,Kay,0.0
968,R11741SSBLK-20-S,32.0,2486.26,1764.32,0.409188,None,Active,Hot Seller,GENTS RING,0.0001645797301971,STERLING,3.0,Kay,0.0
969,R1208610KY-20-S,9.0,8599.79,6586.34,0.3057,None,Active,Healthy,GENTS RING,3.5547379645316923e-05,STERLING,8.0,Kay,0.0
970,R1253410KY-22-S,6.0,3024.01,2261.34,0.337264,None,Active,Hot Seller,GENTS RING,0.0001115287317171,STERLING,0.0,Kay,0.0
971,R1331110KY-20-S,10.0,7277.28,6012.54,0.21035,None,Active,Healthy,GENTS RING,2.890503045093772e-05,STERLING,6.0,Kay,0.0
972,R13429SS-20-S,7.0,4024.68,2986.55,0.347601,None,Active,Healthy,GENTS RING,8.636736336801932e-05,STERLING,6.0,Kay,2.0
973,R1345610KY-20-S,12.0,4202.7,2901.17,0.448622,None,Active,Hot Seller,GENTS RING,0.0001067461393865,STERLING,0.0,Kay,0.0
974,R13558SS-20-S,3.0,2517.39,1920.66,0.31069,None,Active,Healthy,GENTS RING,0.0001234175078156,STERLING,6.0,Kay,8.0
975,R1405610KW-20-S,1.0,815.52,551.89,0.477685,None,Active,Deadweight,GENTS RING,0.0005857428389248,STERLING,6.0,Kay,0.0
976,R9714SS-20-S,2.0,1520.98,1180.04,0.288922,None,Active,Healthy,GENTS RING,0.0001899577903719,STERLING,7.0,KAY,3.0
977,EE048710KP-22-S,11.0,1569.97,1274.99,0.231358,None,Active,Hot Seller,,0.0001473645993235,STERLING,0.0,Kay Outlet,0.0
978,EE048710KW-22-S,15.0,2102.73,1634.87,0.286175,None,Active,Hot Seller,,0.0001360968835751,STERLING,1.0,Kay Outlet,0.0
979,EE048810KP-22-S,6.0,1537.3,1121.82,0.370362,None,Active,Hot Seller,,0.0002409171924803,STERLING,0.0,Kay Outlet,0.0
980,EE048810KW-22-S,7.0,1819.6,1365.15,0.332893,None,Active,Hot Seller,,0.0001829484502088,STERLING,1.0,Kay Outlet,0.0
981,EE076710KR-20-S,12.0,1801.4,1467.16,0.227814,None,Active,Hot Seller,,0.0001264649716886,STERLING,1.0,Kay Outlet,0.0
982,EE076710KW-20-S,5.0,825.95,636.77,0.297093,None,Active,Hot Seller,,0.0003596985289666,STERLING,0.0,kay,0.0
983,EE076710KY-20-S,20.0,2981.43,2482.16,0.201143,None,Active,Hot Seller,,6.746527672962303e-05,STERLING,1.0,kay,0.0
984,PD24187SBL-ST-S,67.0,2345.0,1366.46,0.716113,None,Active,Hot Seller,,0.0003053786780383,STERLING,1.0,N/A,0.0
985,PD35232SS-ST-S,191.0,6481.28,5721.97,0.1327,None,Active,Overstocked / Slow Moving,,2.047435074553175e-05,STERLING,35.0,Kay,0.0
986,N100410KP-STK-S,8.0,991.86,829.07,0.196352,None,Active,Hot Seller,NECKLACE,0.0001979634222571,STERLING,0.0,Kay,0.0
987,N1005SS-STK-S,20.0,1800.0,1389.22,0.295691,None,Active,Hot Seller,NECKLACE,0.0001642727777777,STERLING,0.0,Kay,0.0
988,N1008SS-STK-S,22.0,1626.24,1224.08,0.32854,None,Active,Hot Seller,NECKLACE,0.0002020243014561,STERLING,1.0,Kay,0.0
989,N1009SS-STK-S,17.0,1348.78,1076.74,0.252651,None,Active,Hot Seller,NECKLACE,0.0001873181690119,STERLING,2.0,Kay,0.0
990,N101210KY-STK-S,11.0,2138.12,1615.02,0.323896,None,Active,Hot Seller,NECKLACE,0.0001514863524965,STERLING,1.0,Kay,0.0
991,N101310KW-STK-S,5.0,834.71,717.68,0.163067,None,Active,Hot Seller,NECKLACE,0.0001953576691305,STERLING,3.0,Kay,0.0
992,N119310KY-STK-S,29.0,3626.66,2801.96,0.294329,None,Active,Hot Seller,NECKLACE,8.115704256809297e-05,STERLING,1.0,Kay,0.0
993,N1193SS-STK-S,42.0,2220.0,1556.81,0.425992,None,Active,Hot Seller,NECKLACE,0.0001918882882882,STERLING,0.0,Kay,0.0
994,N119410KY-STK-S,40.0,4892.62,3880.72,0.26075,None,Active,Hot Seller,NECKLACE,5.329455383822982e-05,STERLING,0.0,Kay,0.0
995,N1194SS-STK-S,85.0,4495.0,3190.62,0.408817,None,Active,Hot Seller,NECKLACE,9.094927697441602e-05,STERLING,0.0,Kay,0.0
996,N119510KY-STK-S,36.0,5090.31,3790.16,0.343033,None,Active,Hot Seller,NECKLACE,6.738941243264162e-05,STERLING,0.0,Kay,0.0
997,N1195SS-STK-S,109.0,6821.0,5007.48,0.362162,None,Active,Hot Seller,NECKLACE,5.309514733909984e-05,STERLING,2.0,Kay,0.0
998,N119610KY-STK-S,44.0,6212.25,4441.78,0.398594,None,Active,Hot Seller,NECKLACE,6.416258199525132e-05,STERLING,1.0,Kay,0.0
999,N1196SS-STK-S,64.0,4010.0,2953.59,0.357669,None,Active,Hot Seller,NECKLACE,8.919426433915213e-05,STERLING,2.0,Kay,0.0
