Unnamed: 0,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty,style_cd,onhand,stock,Inventory_Difference,profit_amt,profit_margin_pct
982,P3046SSBLK-22-S,1.0,141.28,103.13,0.369921,None,Active,Deadweight,PENDANT,0.002618353624009,STERLING,5.0,Kay Outlet,0.0,P3046SSBLK-22-S,-1.0,-1.0,6.0,38.150000000000006,27.00311438278596
983,P322510KY-22-S,7.0,1507.65,1124.27,0.341003,None,Active,Hot Seller,PENDANT,0.0002261818061221,STERLING,1.0,Kay Outlet,0.0,P322510KY-22-S,1.0,1.0,0.0,383.3800000000001,25.428978874407193
984,R1017810KW-ST-S,10.0,5640.09,4532.21,0.244445,None,Active,Hot Seller,WED BAND,4.334062045109209e-05,STERLING,1.0,Kay Outlet,0.0,R1017810KW-ST-S,1.0,1.0,0.0,1107.88,19.642948960034325
985,B2084SS-ZA-S,12.0,2080.03,1417.56,0.467331,None,Active,Hot Seller,BRACELET,0.000224675124878,Z011,3.0,,0.0,B2084SS-ZA-S,3.0,3.0,0.0,662.4700000000003,31.849059869328816
986,B210810KY-ZA-S,3.0,2965.05,2262.01,0.310803,CLOSEOUT,Active,Low Inventory,BRACELET,0.0001048221783781,Z011,1.0,,1.0,B210810KY-ZA-S,2.0,3.0,-1.0,703.04,23.710898635773425
987,B230310KP-ZA-S,1.0,1631.01,1306.52,0.248362,FINISHED PCS                                                   CLOSEOUT,Active,Deadweight,BRACELET,0.0001522749707236,Z011,6.0,,0.0,B230310KP-ZA-S,6.0,6.0,0.0,324.49,19.895034365209288
988,B230310KW-ZA-S,39.0,66069.62,51730.73,0.277183,FINISHED PCS,Active,Healthy,BRACELET,4.195317000461029e-06,Z011,6.0,,0.0,B230310KW-ZA-S,7.0,7.0,-1.0,14338.889999999992,21.702697851145494
989,B232110KP-ZA-S,4.0,8755.72,7413.08,0.181117,FINISHED PCS                                                   ,Active,Healthy,BRACELET,2.068556326607064e-05,Z011,9.0,,0.0,B232110KP-ZA-S,9.0,9.0,0.0,1342.6399999999994,15.334432805069136
990,B232110KW-ZA-S,14.0,30716.29,26524.33,0.158042,FINISHED PCS                                                             CLOSEOUT,Active,Hot Seller,BRACELET,5.145217733000957e-06,Z011,1.0,,1.0,B232110KW-ZA-S,2.0,2.0,-1.0,4191.959999999999,13.647351291448281
991,B232110KY-ZA-S,9.0,20059.55,17361.07,0.155432,FINISHED PCS,Active,Healthy,BRACELET,7.74852875563011e-06,Z011,4.0,,0.0,B232110KY-ZA-S,5.0,5.0,-1.0,2698.4799999999996,13.452345640854354
992,B2493SS-ZA-S,7.0,532.6,423.81,0.256695,None,Active,Healthy,BRACELET,0.0004819658280135,Z011,10.0,Constellation,0.0,B2493SS-ZA-S,9.0,9.0,1.0,108.79000000000002,20.42621104018025
993,B3127SSBLK-23-S,5.0,1999.16,1496.75,0.335667,None,Active,Hot Seller,BRACELET,0.0001679040196882,Z011,2.0,,0.0,B3127SSBLK-23-S,2.0,2.0,0.0,502.4100000000001,25.13105504311811
994,R1614914KP-23-S,1.0,1684.36,1648.07,0.022019,2-PCS ARE SEMI-MOUNT,Active,Review,BRIDAL RING,1.307262105488138e-05,Z011,4.0,,0.0,R1614914KP-23-S,4.0,4.0,0.0,36.289999999999964,2.1545275356812064
995,R1614914KY-23-S,6.0,11954.12,11346.92,0.053512,None,Active,Healthy,BRIDAL RING,4.476448287285052e-06,Z011,4.0,,0.0,R1614914KY-23-S,4.0,4.0,0.0,607.2000000000007,5.079420317012048
996,E2345SS-ZA-S,6.0,302.82,170.76,0.773366,None,Active,Hot Seller,EARRING,0.0025538801928538,Z011,2.0,,0.0,E2345SS-ZA-S,2.0,2.0,0.0,132.06,43.61006538537745
997,E2399SSPV-ZA-S,36.0,1970.99,1437.27,0.371342,None,Active,Hot Seller,EARRING,0.0001884037970765,Z011,2.0,,0.0,E2399SSPV-ZA-S,1.0,2.0,1.0,533.72,27.07877767010487
998,E2713SS-ZA-S,8.0,604.21,397.03,0.521824,None,Active,Hot Seller,EARRING,0.0008636467453368,Z011,2.0,Constellation,0.0,E2713SS-ZA-S,2.0,3.0,0.0,207.18000000000006,34.28940269111734
999,E2722SS-ZA-S,19.0,1425.95,995.37,0.432582,None,Active,Hot Seller,EARRING,0.000303364073074,Z011,2.0,Constellation,0.0,E2722SS-ZA-S,2.0,2.0,0.0,430.58000000000004,30.19600967775869
1000,E2724SS-ZA-S,2.0,150.76,105.88,0.423876,None,Active,Healthy,EARRING,0.0028115945874237,Z011,1.0,Constellation,10.0,E2724SS-ZA-S,11.0,11.0,-10.0,44.879999999999995,29.7691695409923
1001,E2726SS-ZA-S,13.0,981.11,675.48,0.452463,None,Active,Hot Seller,EARRING,0.0004611745879666,Z011,1.0,Constellation,0.0,E2726SS-ZA-S,1.0,1.0,0.0,305.63,31.151450907645422
1002,E2728SS-ZA-S,2.0,150.16,105.18,0.427647,None,Active,Overstocked / Slow Moving,EARRING,0.002847942194992,Z011,18.0,Constellation,0.0,E2728SS-ZA-S,18.0,18.0,0.0,44.97999999999999,29.954714970697914
1003,E2729SS-ZA-S,4.0,301.25,215.48,0.398041,None,Active,Overstocked / Slow Moving,EARRING,0.0013212979253112,Z011,14.0,Constellation,0.0,E2729SS-ZA-S,14.0,14.0,0.0,85.77000000000001,28.471369294605815
1004,E3133SS-ZA-S,9.0,525.2,359.52,0.460836,None,Active,Hot Seller,EARRING,0.0008774485910129,Z011,1.0,,1.0,E3133SS-ZA-S,2.0,2.0,-1.0,165.68000000000006,31.546077684691554
1005,E314410KP-ZA-S,4.0,1530.55,1105.85,0.384048,None,Active,Healthy,EARRING,0.0002509215641436,Z011,4.0,,0.0,E314410KP-ZA-S,4.0,4.0,0.0,424.70000000000005,27.74819509326713
1006,E3222SSBLK-ZA-S,11.0,642.24,423.25,0.517401,None,Active,Hot Seller,EARRING,0.0008056193946188,Z011,1.0,,0.0,E3222SSBLK-ZA-S,1.0,1.0,0.0,218.99,34.09784504235177
1007,E325110KY-ZA-S,6.0,3619.24,3170.17,0.141654,None,Active,Hot Seller,EARRING,3.913915628695527e-05,Z011,0.0,,0.0,E325110KY-ZA-S,1.0,1.0,-1.0,449.0699999999997,12.40785358252008
1008,E326410KY-23-S,1.0,366.78,263.87,0.390002,None,Active,Review,EARRING,0.0010633131577512,Z011,1.0,,0.0,E326410KY-23-S,1.0,1.0,0.0,102.90999999999997,28.057691259065372
1009,E337310KYBLK-23-S,10.0,1673.84,1217.82,0.374455,None,Active,Hot Seller,EARRING,0.0002237101515079,Z011,0.0,,0.0,E337310KYBLK-23-S,1.0,1.0,-1.0,456.02,27.243942073316447
1010,E346110KY-23-S,2.0,643.51,523.69,0.228799,None,Active,Healthy,EARRING,0.0003555484763251,Z011,1.0,,0.0,E346110KY-23-S,1.0,1.0,0.0,119.81999999999994,18.619757268729302
1011,E486010KW-23-S,1.0,100.11,67.39,0.485531,None,Active,Review,EARRING,0.0048499750274697,Z011,2.0,,0.0,E486010KW-23-S,2.0,2.0,0.0,32.72,32.68404754769753
1012,B3102SSBLK-23-S,7.0,1094.29,864.49,0.265821,None,Active,Hot Seller,GB01,0.0002429164115545,Z011,1.0,,0.0,B3102SSBLK-23-S,2.0,2.0,-1.0,229.79999999999995,20.999917754891296
1013,R1074610KW-23-S,7.0,13083.38,9142.98,0.430975,SIZING NOT AVAILABLE,Active,Hot Seller,GENTS RING,3.294064683590938e-05,Z011,3.0,,0.0,R1074610KW-23-S,3.0,3.0,0.0,3940.3999999999996,30.117599580536524
1014,R1359510KW11-23-S,6.0,13648.99,10720.33,0.273187,SIZING NOT AVAILABLE,Active,Hot Seller,GENTS RING,2.001518061043345e-05,Z011,1.0,,0.0,R1359510KW11-23-S,1.0,1.0,0.0,2928.66,21.456972274138966
1015,R1477610KYOX-23-S,2.0,1308.91,897.62,0.4582,SIZING NOT AVAILABLE,Active,Healthy,GENTS RING,0.0003500622655491,Z011,3.0,,0.0,R1477610KYOX-23-S,4.0,4.0,-1.0,411.2900000000001,31.422328502341646
1016,R14944SSBLK-23-S,5.0,1885.78,1428.43,0.320176,SIZING NOT AVAILABLE,Active,Hot Seller,GENTS RING,0.0001697843863016,Z011,1.0,,0.0,R14944SSBLK-23-S,1.0,1.0,0.0,457.3499999999999,24.25256392580258
1017,R15094SSBLK-23-S,4.0,555.82,459.48,0.209671,SIZING NOT AVAILABLE,Active,Healthy,GENTS RING,0.000377228239358,Z011,3.0,,0.0,R15094SSBLK-23-S,3.0,3.0,0.0,96.34000000000003,17.332949516030375
1018,R1610710KY-24-S,1.0,4616.5,2337.21,0.975218,None,Active,Review,GENTS RING,0.0002112461821726,Z011,1.0,,0.0,R1610710KY-24-S,1.0,1.0,0.0,2279.29,49.37268493447417
1019,N1063SSYV-ZA-S,7.0,775.94,622.09,0.247311,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Healthy,NECKLACE,0.0003187243859061,Z011,9.0,Constellation,0.0,N1063SSYV-ZA-S,9.0,9.0,0.0,153.85000000000002,19.827563986906206
1020,N1064SSYV-ZA-S,4.0,442.36,348.32,0.269981,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Overstocked / Slow Moving,NECKLACE,0.0006103196491545,Z011,36.0,Constellation,0.0,N1064SSYV-ZA-S,36.0,36.0,0.0,94.04000000000002,21.25870331856407
1021,N1065SSYV-ZA-S,8.0,888.68,639.76,0.389083,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Overstocked / Slow Moving,NECKLACE,0.0004378212629968,Z011,22.0,Constellation,0.0,N1065SSYV-ZA-S,22.0,22.0,0.0,248.91999999999996,28.010082369356798
1022,N1066SSYV-ZA-S,9.0,1000.74,713.42,0.402736,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Healthy,NECKLACE,0.0004024381957351,Z011,7.0,Constellation,0.0,N1066SSYV-ZA-S,7.0,7.0,0.0,287.32000000000005,28.71075404200892
1023,N1067SSYV-ZA-S,6.0,666.31,478.56,0.392322,SHARED WITH JCP.COM,Active,Hot Seller,NECKLACE,0.0005887980069337,Z011,1.0,Constellation,0.0,N1067SSYV-ZA-S,1.0,1.0,0.0,187.74999999999994,28.177575002626398
1024,N1068SSYV-ZA-S,10.0,1109.32,918.39,0.207896,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Hot Seller,NECKLACE,0.000187408502506,Z011,2.0,Constellation,0.0,N1068SSYV-ZA-S,2.0,2.0,0.0,190.92999999999995,17.21144484909674
1025,N1070SSYV-ZA-S,1.0,110.8,80.04,0.384307,SHARED WITH JCP.COM,Active,Deadweight,NECKLACE,0.0034684747292418,Z011,5.0,Constellation,0.0,N1070SSYV-ZA-S,4.0,4.0,1.0,30.75999999999999,27.761732851985556
1026,N1072SSYV-ZA-S,4.0,445.0,314.59,0.414539,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Healthy,NECKLACE,0.0009315483146067,Z011,4.0,Constellation,0.0,N1072SSYV-ZA-S,4.0,4.0,0.0,130.41000000000003,29.305617977528097
1027,N1073SSYV-ZA-S,11.0,1219.62,946.99,0.287891,"SHARED WITH JCP.COM AND KOHLS.COM
",Active,Healthy,NECKLACE,0.0002360497532018,Z011,4.0,Constellation,0.0,N1073SSYV-ZA-S,4.0,4.0,0.0,272.6299999999999,22.353683934340197
1028,N1074SSYV-ZA-S,8.0,893.14,726.87,0.228747,SHARED WITH JCP.COM,Active,Healthy,NECKLACE,0.0002561155026087,Z011,6.0,Constellation,0.0,N1074SSYV-ZA-S,6.0,6.0,0.0,166.26999999999998,18.616342342745817
1029,N1384SS-25-S,2.0,128.04,100.5,0.274029,None,Active,Healthy,NECKLACE,0.0021401827553889,Z011,8.0,Constellation,0.0,N1384SS-25-S,8.0,8.0,0.0,27.539999999999992,21.50890346766635
1030,N1385SS-25-S,1.0,63.58,45.88,0.385789,CLOSEOUT,Active,Deadweight,NECKLACE,0.0060677728845548,Z011,9.0,Constellation,9.0,N1385SS-25-S,9.0,9.0,0.0,17.699999999999996,27.838943063856554
1031,N1385SSYV-25-S,1.0,74.5,51.2,0.455078,CLOSEOUT,Active,Deadweight,NECKLACE,0.0061084295302013,Z011,9.0,Constellation,9.0,N1385SSYV-25-S,9.0,9.0,0.0,23.299999999999997,31.2751677852349
1032,N1386SS-25-S,2.0,150.2,101.28,0.483017,None,Active,Healthy,NECKLACE,0.0032158255659121,Z011,9.0,Constellation,0.0,N1386SS-25-S,9.0,9.0,0.0,48.91999999999999,32.5699067909454
1033,N1386SSYV-25-S,4.0,318.83,221.16,0.441625,None,Active,Healthy,NECKLACE,0.0013851425524574,Z011,4.0,Constellation,0.0,N1386SSYV-25-S,4.0,4.0,0.0,97.66999999999999,30.633880124204122
1034,N1387SS-25-S,1.0,64.22,42.63,0.50645,CLOSEOUT,Active,Deadweight,NECKLACE,0.0078861725319215,Z011,9.0,Constellation,9.0,N1387SS-25-S,9.0,9.0,0.0,21.589999999999996,33.61881033945811
1035,N1387SSYV-25-S,1.0,65.27,47.96,0.360925,CLOSEOUT,Active,Deadweight,NECKLACE,0.0055297226903631,Z011,9.0,Constellation,9.0,N1387SSYV-25-S,9.0,9.0,0.0,17.309999999999995,26.520606710586787
1036,N1388SSYV-25-S,3.0,225.09,159.75,0.409014,None,Active,Healthy,NECKLACE,0.0018171131547381,Z011,6.0,Constellation,0.0,N1388SSYV-25-S,6.0,6.0,0.0,65.34,29.028388644542186
1037,N1389SS-25-S,3.0,208.29,142.32,0.463532,None,Active,Healthy,NECKLACE,0.0022254164866292,Z011,7.0,Constellation,0.0,N1389SS-25-S,7.0,7.0,0.0,65.97,31.672187815065534
1038,N1389SSYV-25-S,7.0,523.24,332.08,0.575644,None,Active,Healthy,NECKLACE,0.0011001528935096,Z011,5.0,Constellation,0.0,N1389SSYV-25-S,5.0,5.0,0.0,191.16000000000003,36.53390413576944
1039,N1391SSYV-25-S,4.0,297.58,215.24,0.382549,None,Active,Overstocked / Slow Moving,NECKLACE,0.0012855333019692,Z011,11.0,Constellation,0.0,N1391SSYV-25-S,11.0,11.0,0.0,82.33999999999997,27.669870286981645
1040,N1392SS-25-S,1.0,68.01,49.62,0.370616,None,Active,Deadweight,NECKLACE,0.0054494339067784,Z011,8.0,Constellation,0.0,N1392SS-25-S,8.0,8.0,0.0,18.390000000000008,27.040141155712405
1041,N1392SSYV-25-S,3.0,225.3,148.86,0.513502,None,Active,Healthy,NECKLACE,0.0022791921881935,Z011,3.0,Constellation,0.0,N1392SSYV-25-S,3.0,3.0,0.0,76.44,33.92809587217044
1042,N1394SS-25-S,2.0,149.13,101.62,0.467526,None,Active,Healthy,NECKLACE,0.0031350231341782,Z011,8.0,Constellation,0.0,N1394SS-25-S,8.0,8.0,0.0,47.50999999999999,31.858110373499628
1043,N1394SSYV-25-S,2.0,159.63,112.26,0.421966,None,Active,Healthy,NECKLACE,0.0026434003633402,Z011,6.0,Constellation,0.0,N1394SSYV-25-S,6.0,6.0,0.0,47.36999999999999,29.67487314414583
1044,N1484SSBLK-23-S,11.0,6847.35,5360.32,0.277414,None,Active,Hot Seller,NECKLACE,4.051406748596172e-05,Z011,1.0,Constellation,0.0,N1484SSBLK-23-S,1.0,1.0,0.0,1487.0300000000007,21.716868569592624
1045,N669SS-ZA-S,19.0,1389.78,1010.59,0.375216,SHARED WITH AAFES.COM & KOHLS.COM,Active,Hot Seller,NECKLACE,0.0002699822993567,Z011,2.0,Constellation,0.0,N669SS-ZA-S,2.0,4.0,0.0,379.18999999999994,27.284174473657696
1046,N670SS-ZA-S,31.0,2277.46,1625.1,0.401427,SHARED WITH AAFES.COM & KOHLS.COM,Active,Overstocked / Slow Moving,NECKLACE,0.0001762608344383,Z011,42.0,Constellation,0.0,N670SS-ZA-S,42.0,42.0,0.0,652.3600000000001,28.644191335962
1047,N671SS-ZA-S,84.0,6182.78,4636.64,0.333461,SHARED WITH AAFES.COM & KOHLS.COM,Active,Overstocked / Slow Moving,NECKLACE,5.393382911894003e-05,Z011,34.0,Constellation,0.0,N671SS-ZA-S,34.0,34.0,0.0,1546.1399999999994,25.0071974095795
1048,N674SS-ZA-S,48.0,3527.73,2641.84,0.33533,SHARED WITH AAFES.COM & KOHLS.COM,Active,Hot Seller,NECKLACE,9.505546059363954e-05,Z011,2.0,Constellation,0.0,N674SS-ZA-S,3.0,3.0,-1.0,885.8899999999999,25.112182621685896
1049,N674SSBLK-ZA-S,16.0,725.85,395.84,0.833695,None,Active,Hot Seller,NECKLACE,0.0011485775297926,Z011,1.0,Constellation,0.0,N674SSBLK-ZA-S,2.0,2.0,-1.0,330.01000000000005,45.46531652545292
1050,N675SS-ZA-S,57.0,4195.38,3145.6,0.333729,SHARED WITH AAFES.COM & KOHLS.COM,Active,Healthy,NECKLACE,7.954678718018391e-05,Z011,6.0,Constellation,0.0,N675SS-ZA-S,7.0,7.0,-1.0,1049.7800000000002,25.022286419823715
1051,N675SSBLK-ZA-S,22.0,995.21,535.37,0.858919,None,Active,Hot Seller,NECKLACE,0.0008630530239848,Z011,0.0,Constellation,0.0,N675SSBLK-ZA-S,1.0,1.0,-1.0,459.84000000000003,46.20532349956291
1052,N677SS-ZA-S,58.0,4272.61,3147.54,0.357444,SHARED WITH AAFES.COM & KOHLS.COM,Active,Overstocked / Slow Moving,NECKLACE,8.365940256658108e-05,Z011,81.0,Constellation,0.0,N677SS-ZA-S,81.0,81.0,0.0,1125.0699999999997,26.332148265346
1053,N677SSBLK-ZA-S,16.0,730.95,400.83,0.823591,None,Active,Hot Seller,NECKLACE,0.0011267405431288,Z011,3.0,Constellation,0.0,N677SSBLK-ZA-S,3.0,3.0,0.0,330.12000000000006,45.16314385388878
1054,N678SS-ZA-S,32.0,2355.81,1696.71,0.388457,SHARED WITH  & KOHLS.COM,Active,Overstocked / Slow Moving,NECKLACE,0.0001648931789915,Z011,19.0,Constellation,0.0,N678SS-ZA-S,1.0,1.0,18.0,659.0999999999999,27.977638264545952
1055,N679SS-ZA-S,90.0,6619.28,4738.24,0.396991,SHARED WITH AAFES.COM & KOHLS.COM,Active,Healthy,NECKLACE,5.9974951958521165e-05,Z011,8.0,Constellation,0.0,N679SS-ZA-S,8.0,9.0,0.0,1881.04,28.41759224568231
1056,N679SSBLK-ZA-S,45.0,2036.79,1108.47,0.837478,None,Active,Hot Seller,NECKLACE,0.0004111754280019,Z011,2.0,Constellation,0.0,N679SSBLK-ZA-S,1.0,1.0,1.0,928.3199999999999,45.57760004713299
1057,N680SS-ZA-S,61.0,4492.74,3231.62,0.390243,SHARED WITH AAFES.COM & KOHLS.COM,Active,Hot Seller,NECKLACE,8.686080209404506e-05,Z011,3.0,Constellation,0.0,N680SS-ZA-S,3.0,3.0,0.0,1261.12,28.07017543859649
1058,N686SSPV-ZA-S,34.0,2063.1,1353.24,0.524563,None,Active,Hot Seller,NECKLACE,0.0002542596093257,Z011,2.0,,0.0,N686SSPV-ZA-S,3.0,5.0,-1.0,709.8599999999999,34.407445106878
1059,N689SSPV-ZA-S,201.0,13393.14,8413.94,0.591779,None,Active,Overstocked / Slow Moving,NECKLACE,4.418523214123052e-05,Z011,15.0,,0.0,N689SSPV-ZA-S,15.0,25.0,0.0,4979.199999999999,37.17724148332653
1060,N79510KW-ZA-S,1.0,870.02,617.85,0.408141,CLOSEOUT,Active,Review,NECKLACE,0.0004691168019125,Z011,3.0,,3.0,N79510KW-ZA-S,2.0,2.0,1.0,252.16999999999996,28.984391163421524
1061,N86610KW-ZA-S,6.0,11538.93,7921.98,0.456571,SHARED WITH AAFES STORE & AAFES.COM,Active,Hot Seller,NECKLACE,3.956788021073011e-05,Z011,0.0,,0.0,N86610KW-ZA-S,1.0,1.0,-1.0,3616.9500000000007,31.345627367528884
1062,N877SS-ZA-S,6.0,302.23,181.75,0.662888,None,Active,Hot Seller,NECKLACE,0.002193322965953,Z011,1.0,,0.0,N877SS-ZA-S,1.0,1.0,0.0,120.48000000000002,39.86367997882408
1063,N877SSYV-ZA-S,8.0,401.77,410.48,-0.021219,None,Active,Hot Seller,NECKLACE,-5.281379893969186e-05,Z011,2.0,,0.0,N877SSYV-ZA-S,2.0,2.0,0.0,-8.710000000000036,-2.167907011474236
1064,N941SS-ZA-S,4.0,301.05,187.32,0.607142,SHARED WITH AAFES.COM,Active,Low Inventory,NECKLACE,0.0020167480484969,Z011,2.0,,0.0,N941SS-ZA-S,2.0,2.0,0.0,113.73000000000002,37.777777777777786
1065,N941SSYV-ZA-S,3.0,225.86,147.1,0.535418,None,Active,Low Inventory,NECKLACE,0.0023705746922872,Z011,1.0,,0.0,N941SSYV-ZA-S,2.0,2.0,-1.0,78.76000000000002,34.871159125121764
1066,N946SS-ZA-S,9.0,677.09,409.38,0.65394,SHARED WITH KOHLS.COM,Active,Healthy,NECKLACE,0.0009658095674134,Z011,9.0,,0.0,N946SS-ZA-S,10.0,10.0,-1.0,267.71000000000004,39.53831839194199
1067,P3005SSYV-ZA-S,5.0,276.62,196.39,0.408523,None,Active,Hot Seller,PENDANT,0.0014768382618754,Z011,2.0,,0.0,P3005SSYV-ZA-S,3.0,4.0,-1.0,80.23000000000002,29.003687368953806
1068,P3242SS-ZA-S,1.0,65.05,39.6,0.642676,CLOSEOUT,Active,Review,PENDANT,0.009879723289777,Z011,2.0,,2.0,P3242SS-ZA-S,2.0,2.0,0.0,25.449999999999996,39.12375096079938
1069,P336010KYBLK-23-S,2.0,1820.39,1312.37,0.387101,None,Active,Healthy,PENDANT,0.0002126472898664,Z011,2.0,,0.0,P336010KYBLK-23-S,2.0,2.0,0.0,508.0200000000002,27.907206697465938
1070,P336110KW-23-S,1.0,696.49,485.9,0.433401,None,Active,Review,PENDANT,0.0006222644976955,Z011,2.0,,0.0,P336110KW-23-S,2.0,2.0,0.0,210.59000000000003,30.235897141380352
1071,P349810KWBLK-23-S,4.0,2640.01,1758.8,0.501029,None,Active,Low Inventory,PENDANT,0.0001897829932462,Z011,1.0,,0.0,P349810KWBLK-23-S,1.0,1.0,0.0,881.2100000000003,33.379040230908224
1072,P3677SS-25-S,11.0,614.56,460.88,0.333449,None,Active,Hot Seller,PENDANT,0.0005425816844571,Z011,1.0,Constellation,0.0,P3677SS-25-S,1.0,2.0,0.0,153.67999999999995,25.006508721687055
1073,P3718SSYV-25-S,2.0,120.96,86.14,0.404225,CLOSEOUT,Active,Healthy,PENDANT,0.0033418072089947,Z011,4.0,Constellation,4.0,P3718SSYV-25-S,6.0,6.0,-2.0,34.81999999999999,28.786375661375658
1074,P3720SSYV-25-S,4.0,259.78,187.28,0.38712,None,Active,Healthy,PENDANT,0.0014901840018477,Z011,4.0,Constellation,0.0,P3720SSYV-25-S,4.0,4.0,0.0,72.49999999999997,27.90823004080375
1075,P3727SSYV-25-S,6.0,365.02,260.84,0.399401,None,Active,Hot Seller,PENDANT,0.0010941893594871,Z011,1.0,Constellation,0.0,P3727SSYV-25-S,1.0,1.0,0.0,104.18,28.540901868390776
1076,P3728SSYV-25-S,7.0,388.73,280.54,0.385649,None,Active,Hot Seller,PENDANT,0.000992074190312,Z011,1.0,Constellation,0.0,P3728SSYV-25-S,1.0,1.0,0.0,108.19,27.831656934118794
1077,P3733SS-25-S,8.0,521.84,391.52,0.332856,None,Active,Hot Seller,PENDANT,0.0006378506822014,Z011,3.0,Constellation,0.0,P3733SS-25-S,2.0,2.0,1.0,130.32000000000005,24.973171853441674
1078,P3735SSYV-25-S,5.0,327.42,237.95,0.376003,None,Active,Hot Seller,PENDANT,0.0011483812839777,Z011,1.0,Constellation,0.0,P3735SSYV-25-S,1.0,1.0,0.0,89.47000000000003,27.32575896402175
1079,P3737SSYV-25-S,6.0,487.24,343.34,0.419118,None,Active,Hot Seller,PENDANT,0.0008601879977013,Z011,1.0,Constellation,0.0,P3737SSYV-25-S,1.0,1.0,0.0,143.90000000000003,29.53370002462853
1080,P3738SS-25-S,2.0,100.8,67.9,0.484536,None,Active,Healthy,PENDANT,0.0048069047619047,Z011,7.0,Constellation,0.0,P3738SS-25-S,7.0,7.0,0.0,32.89999999999999,32.638888888888886
1081,P3739SS-25-S,6.0,253.8,171.96,0.475924,None,Active,Healthy,PENDANT,0.0018751930654058,Z011,4.0,Constellation,0.0,P3739SS-25-S,4.0,4.0,0.0,81.84,32.24586288416076
1082,P3740SS-25-S,3.0,213.03,148.89,0.430787,CLOSEOUT,Active,Healthy,PENDANT,0.0020221893630005,Z011,7.0,Constellation,7.0,P3740SS-25-S,7.0,7.0,0.0,64.14000000000001,30.108435431629353
1083,P3741SS-25-S,5.0,253.43,167.96,0.508871,None,Active,Healthy,PENDANT,0.0020079351300161,Z011,4.0,Constellation,0.0,P3741SS-25-S,4.0,4.0,0.0,85.47,33.72528903444738
1084,P3744SSYV-25-S,2.0,131.46,94.68,0.388466,None,Active,Healthy,PENDANT,0.0029550129316902,Z011,6.0,Constellation,0.0,P3744SSYV-25-S,6.0,6.0,0.0,36.78,27.97809219534459
1085,P3747SSYV-25-S,6.0,292.45,207.79,0.40743,None,Active,Hot Seller,PENDANT,0.0013931612241408,Z011,2.0,Constellation,0.0,P3747SSYV-25-S,3.0,3.0,-1.0,84.66,28.948538211660114
1086,P3748SS-25-S,9.0,633.92,450.7,0.406523,None,Active,Hot Seller,PENDANT,0.0006412843891973,Z011,2.0,Constellation,0.0,P3748SS-25-S,2.0,2.0,0.0,183.21999999999997,28.90270065623422
1087,P3750SS-25-S,4.0,224.25,160.32,0.398764,None,Active,Healthy,PENDANT,0.0017782118171683,Z011,5.0,Constellation,0.0,P3750SS-25-S,5.0,5.0,0.0,63.93000000000001,28.508361204013383
1088,P3802SSYV-25-S,4.0,372.0,247.88,0.500726,None,Active,Healthy,PENDANT,0.0013460376344086,Z011,5.0,Constellation,0.0,P3802SSYV-25-S,5.0,5.0,0.0,124.12,33.365591397849464
1089,P3803SS-25-S,7.0,301.41,195.31,0.543238,None,Active,Hot Seller,PENDANT,0.0018023224179688,Z011,2.0,Constellation,0.0,P3803SS-25-S,2.0,2.0,0.0,106.10000000000002,35.20122092830364
1090,P3804SSYV-25-S,1.0,58.19,39.43,0.475779,None,Active,Deadweight,PENDANT,0.0081763017700635,Z011,6.0,Constellation,0.0,P3804SSYV-25-S,6.0,6.0,0.0,18.759999999999998,32.23921636019934
1091,P3838SS-25-S,2.0,131.58,94.98,0.385344,None,Active,Healthy,PENDANT,0.0029285909712722,Z011,8.0,Constellation,0.0,P3838SS-25-S,8.0,8.0,0.0,36.60000000000001,27.815777473780212
1092,P401410KY-23-S,1.0,829.21,613.43,0.351759,None,Active,Review,PENDANT,0.0004242097900411,Z011,1.0,,0.0,P401410KY-23-S,1.0,1.0,0.0,215.7800000000001,26.02235863050374
1093,P401810KY-23-S,1.0,526.21,315.35,0.668653,None,Active,Review,PENDANT,0.001270696109918,Z011,1.0,,0.0,P401810KY-23-S,1.0,2.0,0.0,210.86,40.071454362326826
1094,P425910KY-23-S,2.0,1304.66,990.88,0.316668,None,Active,Healthy,PENDANT,0.0002427207088436,Z011,2.0,,1.0,P425910KY-23-S,2.0,2.0,0.0,313.7800000000001,24.050710529946503
1095,P443510KY-23-S,1.0,880.13,612.42,0.437134,NO CHAIN,Active,Review,PENDANT,0.0004966698101416,Z011,2.0,,0.0,P443510KY-23-S,2.0,2.0,0.0,267.71000000000004,30.417097474236765
1096,P457810KW-23-S,2.0,313.48,200.91,0.5603,None,Active,Healthy,PENDANT,0.0017873548551741,Z011,5.0,,0.0,P457810KW-23-S,5.0,5.0,0.0,112.57000000000002,35.90978690825571
